manufacturer,npi,product,csr,start_date,term_date
amgen,1851346720,NEULASTA,0.996055,1-Apr-06,31-Dec-99
amgen,1851346720,PROLIA,0.986202,1-Apr-06,31-Dec-99
amgen,1851361778,KANJINTI,0.80395,1-Oct-10,31-Dec-99
amgen,1851361778,MVASI,0.801468,1-Oct-10,31-Dec-99
amgen,1851361778,NEULASTA,0.791729,1-Oct-10,31-Dec-99
amgen,1851361778,PROLIA,0.761031,1-Oct-10,31-Dec-99
amgen,1851370910,AVSOLA,0.924085,1-Apr-03,31-Dec-99
amgen,1851370910,KANJINTI,0.923251,1-Apr-03,31-Dec-99
amgen,1851370910,MVASI,0.95372,1-Apr-03,31-Dec-99
amgen,1851370910,NEULASTA,0.888852,1-Apr-03,31-Dec-99
amgen,1851370910,NEUPOGEN,0.714714,1-Apr-03,31-Dec-99
amgen,1851388748,ARANESP,1.004132,1-Jul-05,31-Dec-99
amgen,1851388748,KANJINTI,0.964774,1-Jul-05,31-Dec-99
amgen,1851388748,MVASI,0.977215,1-Jul-05,31-Dec-99
amgen,1851388748,NEULASTA,0.957767,1-Jul-05,31-Dec-99
amgen,1851388748,PROLIA,0.98774,1-Jul-05,31-Dec-99
amgen,1851390033,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1851390033,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1851390033,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1851390033,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1851390033,MVASI,1,1-Jun-20,31-Dec-99
amgen,1851390033,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1851390033,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1851390033,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1851390033,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1851390033,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1851390132,PROLIA,0.96875,1-Apr-12,31-Dec-99
amgen,1851499453,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1851499453,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1851499453,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1851499453,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1851499453,MVASI,1,1-Jun-20,31-Dec-99
amgen,1851499453,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1851499453,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1851499453,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1851499453,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1851499453,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1851686059,ARANESP,0.931129,1-Jul-06,31-Dec-99
amgen,1851686059,ENBREL,0.940476,1-Jul-06,31-Dec-99
amgen,1851686059,KANJINTI,0.939481,1-Jul-06,31-Dec-99
amgen,1851686059,MVASI,0.940017,1-Jul-06,31-Dec-99
amgen,1851686059,NEULASTA,0.912609,1-Jul-06,31-Dec-99
amgen,1851686059,PROLIA,0.727873,1-Jul-06,31-Dec-99
amgen,1851686059,RIABNI,0.875,1-Jul-06,31-Dec-99
amgen,1851718811,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1851718811,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1851718811,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1851718811,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1851718811,MVASI,1,1-Jun-20,31-Dec-99
amgen,1851718811,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1851718811,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1851718811,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1851718811,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1851718811,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1851741359,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1851741359,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1851741359,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1851741359,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1851741359,MVASI,1,1-Jun-20,31-Dec-99
amgen,1851741359,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1851741359,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1851741359,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1851741359,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1851741359,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1851782015,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1851782015,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1851782015,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1851782015,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1851782015,MVASI,1,1-Jun-20,31-Dec-99
amgen,1851782015,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1851782015,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1851782015,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1851782015,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1851782015,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1851797922,ARANESP,0.98236,1-Jul-08,31-Dec-99
amgen,1851797922,AVSOLA,0.967336,1-Jul-08,31-Dec-99
amgen,1851797922,ENBREL,0.790476,1-Jul-08,31-Dec-99
amgen,1851797922,KANJINTI,1,1-Jul-08,31-Dec-99
amgen,1851797922,MVASI,1.013756,1-Jul-08,31-Dec-99
amgen,1851797922,NEULASTA,0.992559,1-Jul-08,31-Dec-99
amgen,1851797922,NEUPOGEN,1,1-Jul-08,31-Dec-99
amgen,1851797922,PROLIA,0.764413,1-Jul-08,31-Dec-99
amgen,1851797922,RIABNI,1,1-Jul-08,31-Dec-99
amgen,1851842769,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1851842769,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1851842769,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1851842769,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1851842769,MVASI,1,1-Jun-20,31-Dec-99
amgen,1851842769,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1851842769,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1851842769,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1851842769,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1851842769,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1851847982,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1851847982,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1851847982,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1851847982,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1851847982,MVASI,1,1-Jun-20,31-Dec-99
amgen,1851847982,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1851847982,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1851847982,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1851847982,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1851847982,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1861078107,ARANESP,1,1-Jun-21,31-Dec-99
amgen,1861078107,AVSOLA,1,1-Jun-21,31-Dec-99
amgen,1861078107,ENBREL,1,1-Jun-21,31-Dec-99
amgen,1861078107,KANJINTI,1,1-Jun-21,31-Dec-99
amgen,1861078107,MVASI,1,1-Jun-21,31-Dec-99
amgen,1861078107,NEULASTA,1,1-Jun-21,31-Dec-99
amgen,1861078107,NEUPOGEN,1,1-Jun-21,31-Dec-99
amgen,1861078107,PROLIA,1,1-Jun-21,31-Dec-99
amgen,1861078107,RIABNI,1,1-Jun-21,31-Dec-99
amgen,1861078107,TEZSPIRE,1,1-Jun-21,31-Dec-99
amgen,1861409823,ARANESP,0.993902,1-Oct-06,31-Dec-99
amgen,1861409823,KANJINTI,1,1-Oct-06,31-Dec-99
amgen,1861409823,MVASI,1.032,1-Oct-06,31-Dec-99
amgen,1861409823,NEULASTA,0.944134,1-Oct-06,31-Dec-99
amgen,1861409823,NEUPOGEN,0.861111,1-Oct-06,31-Dec-99
amgen,1861409823,PROLIA,0.98773,1-Oct-06,31-Dec-99
amgen,1861415721,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1861415721,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1861415721,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1861415721,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1861415721,MVASI,1,1-Jun-20,31-Dec-99
amgen,1861415721,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1861415721,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1861415721,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1861415721,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1861415721,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1861416315,ARANESP,1,1-Jun-20,1-Dec-22
amgen,1861416315,AVSOLA,1,1-Jun-20,1-Dec-22
amgen,1861416315,ENBREL,1,1-Jun-20,1-Dec-22
amgen,1861416315,KANJINTI,1,1-Jun-20,1-Dec-22
amgen,1861416315,MVASI,1,1-Jun-20,1-Dec-22
amgen,1861416315,NEULASTA,1,1-Jun-20,1-Dec-22
amgen,1861416315,NEUPOGEN,1,1-Jun-20,1-Dec-22
amgen,1861416315,PROLIA,1,1-Jun-20,1-Dec-22
amgen,1861416315,RIABNI,1,1-Jun-20,1-Dec-22
amgen,1861416315,TEZSPIRE,1,1-Jun-20,1-Dec-22
amgen,1861416562,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1861416562,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1861416562,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1861416562,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1861416562,MVASI,1,1-Jun-20,31-Dec-99
amgen,1861416562,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1861416562,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1861416562,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1861416562,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1861416562,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1861431751,ARANESP,0.791013,1-Jul-09,31-Dec-99
amgen,1861431751,KANJINTI,1,1-Jul-09,31-Dec-99
amgen,1861431751,NEULASTA,0.978571,1-Jul-09,31-Dec-99
amgen,1861431751,PROLIA,0.978873,1-Jul-09,31-Dec-99
amgen,1861435042,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1861435042,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1861435042,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1861435042,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1861435042,MVASI,1,1-Jun-20,31-Dec-99
amgen,1861435042,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1861435042,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1861435042,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1861435042,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1861435042,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1861447179,ARANESP,0.979201,1-Oct-10,31-Dec-99
amgen,1861447179,AVSOLA,0.829268,1-Oct-10,31-Dec-99
amgen,1861447179,KANJINTI,0.968226,1-Oct-10,31-Dec-99
amgen,1861447179,MVASI,0.986376,1-Oct-10,31-Dec-99
amgen,1861447179,NEULASTA,0.960863,1-Oct-10,31-Dec-99
amgen,1861447179,TEZSPIRE,0.810344,1-Oct-10,31-Dec-99
amgen,1861450579,PROLIA,0.982195,1-Jul-12,31-Dec-99
amgen,1861479545,TEZSPIRE,0.752136,1-Jul-13,31-Dec-99
amgen,1861518276,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1861518276,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1861518276,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1861518276,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1861518276,MVASI,1,1-Jun-20,31-Dec-99
amgen,1861518276,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1861518276,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1861518276,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1861518276,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1861518276,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1861544942,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1861544942,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1861544942,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1861544942,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1861544942,MVASI,1,1-Jun-20,31-Dec-99
amgen,1861544942,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1861544942,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1861544942,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1861544942,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1861544942,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1861545683,ARANESP,0.793814,1-Jul-21,31-Dec-99
amgen,1861545683,AVSOLA,0.823244,1-Jul-21,31-Dec-99
amgen,1861554438,ARANESP,0.987951,1-Jul-96,31-Dec-99
amgen,1861554438,AVSOLA,1,1-Jul-96,31-Dec-99
amgen,1861554438,MVASI,1.073664,1-Jul-96,31-Dec-99
amgen,1861554438,NEUPOGEN,1.021367,1-Jul-96,31-Dec-99
amgen,1861554438,PROLIA,0.969827,1-Jul-96,31-Dec-99
amgen,1861554438,RIABNI,1,1-Jul-96,31-Dec-99
amgen,1861566259,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1861566259,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1861566259,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1861566259,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1861566259,MVASI,1,1-Jun-20,31-Dec-99
amgen,1861566259,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1861566259,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1861566259,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1861566259,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1861566259,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1861575938,AVSOLA,0.85,21-Jul-21,31-Dec-99
amgen,1861591463,ARANESP,1,1-Jun-20,1-Apr-22
amgen,1861591463,AVSOLA,1,1-Jun-20,1-Apr-22
amgen,1861591463,ENBREL,1,1-Jun-20,1-Apr-22
amgen,1861591463,KANJINTI,1,1-Jun-20,1-Apr-22
amgen,1861591463,MVASI,1,1-Jun-20,1-Apr-22
amgen,1861591463,NEULASTA,1,1-Jun-20,1-Apr-22
amgen,1861591463,NEUPOGEN,1,1-Jun-20,1-Apr-22
amgen,1861591463,PROLIA,1,1-Jun-20,1-Apr-22
amgen,1861591463,RIABNI,1,1-Jun-20,1-Apr-22
amgen,1861591463,TEZSPIRE,1,1-Jun-20,1-Apr-22
amgen,1861616757,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1861616757,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1861616757,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1861616757,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1861616757,MVASI,1,1-Jun-20,31-Dec-99
amgen,1861616757,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1861616757,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1861616757,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1861616757,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1861616757,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1861857161,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1861857161,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1861857161,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1861857161,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1861857161,MVASI,1,1-Jun-20,31-Dec-99
amgen,1861857161,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1861857161,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1861857161,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1861857161,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1861857161,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1861872590,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1861872590,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1861872590,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1861872590,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1861872590,MVASI,1,1-Jun-20,31-Dec-99
amgen,1861872590,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1861872590,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1861872590,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1861872590,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1861872590,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1861922387,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1861922387,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1861922387,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1861922387,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1861922387,MVASI,1,1-Jun-20,31-Dec-99
amgen,1861922387,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1861922387,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1861922387,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1861922387,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1861922387,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1861958811,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1861958811,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1861958811,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1861958811,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1861958811,MVASI,1,1-Jun-20,31-Dec-99
amgen,1861958811,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1861958811,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1861958811,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1861958811,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1861958811,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1871144329,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1871144329,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1871144329,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1871144329,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1871144329,MVASI,1,1-Jun-20,31-Dec-99
amgen,1871144329,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1871144329,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1871144329,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1871144329,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1871144329,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1871163543,ARANESP,1,1-Aug-21,31-Dec-99
amgen,1871163543,AVSOLA,1,1-Aug-21,31-Dec-99
amgen,1871163543,ENBREL,1,1-Aug-21,31-Dec-99
amgen,1871163543,KANJINTI,1,1-Aug-21,31-Dec-99
amgen,1871163543,MVASI,1,1-Aug-21,31-Dec-99
amgen,1871163543,NEULASTA,1,1-Aug-21,31-Dec-99
amgen,1871163543,NEUPOGEN,1,1-Aug-21,31-Dec-99
amgen,1871163543,PROLIA,1,1-Aug-21,31-Dec-99
amgen,1871163543,RIABNI,1,1-Aug-21,31-Dec-99
amgen,1871163543,TEZSPIRE,1,1-Aug-21,31-Dec-99
amgen,1871214106,ARANESP,1,1-Oct-22,31-Dec-99
amgen,1871214106,AVSOLA,1,1-Oct-22,31-Dec-99
amgen,1871214106,ENBREL,1,1-Oct-22,31-Dec-99
amgen,1871214106,KANJINTI,1,1-Oct-22,31-Dec-99
amgen,1871214106,MVASI,1,1-Oct-22,31-Dec-99
amgen,1871214106,NEULASTA,1,1-Oct-22,31-Dec-99
amgen,1871214106,NEUPOGEN,1,1-Oct-22,31-Dec-99
amgen,1871214106,PROLIA,1,1-Oct-22,31-Dec-99
amgen,1871214106,RIABNI,1,1-Oct-22,31-Dec-99
amgen,1871214106,TEZSPIRE,1,1-Oct-22,31-Dec-99
amgen,1871505032,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1871505032,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1871505032,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1871505032,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1871505032,MVASI,1,1-Jun-20,31-Dec-99
amgen,1871505032,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1871505032,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1871505032,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1871505032,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1871505032,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1871507509,PROLIA,0.860465,1-Apr-22,31-Dec-99
amgen,1871523795,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1871523795,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1871523795,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1871523795,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1871523795,MVASI,1,1-Jun-20,31-Dec-99
amgen,1871523795,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1871523795,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1871523795,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1871523795,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1871523795,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1871543215,ARANESP,0.959635,1-Jul-15,31-Dec-99
amgen,1871543215,KANJINTI,0.886557,1-Jul-15,31-Dec-99
amgen,1871543215,MVASI,0.979166,1-Jul-15,31-Dec-99
amgen,1871543215,NEULASTA,0.970838,1-Jul-15,31-Dec-99
amgen,1871543215,PROLIA,0.929547,1-Jul-15,31-Dec-99
amgen,1871543215,TEZSPIRE,0.961538,1-Jul-15,31-Dec-99
amgen,1871569749,AVSOLA,0.923857,1-Apr-03,31-Dec-99
amgen,1871569749,KANJINTI,0.865868,1-Apr-03,31-Dec-99
amgen,1871569749,MVASI,0.886766,1-Apr-03,31-Dec-99
amgen,1871569749,NEULASTA,0.975665,1-Apr-03,31-Dec-99
amgen,1871569749,PROLIA,0.957652,1-Apr-03,31-Dec-99
amgen,1871588772,ARANESP,1,1-Apr-16,31-Dec-99
amgen,1871588772,MVASI,0.99315,1-Apr-16,31-Dec-99
amgen,1871588772,NEULASTA,0.957627,1-Apr-16,31-Dec-99
amgen,1871588772,PROLIA,0.843612,1-Apr-16,31-Dec-99
amgen,1871588772,RIABNI,1,1-Apr-16,31-Dec-99
amgen,1871592113,ARANESP,0.979651,1-Jan-21,31-Dec-99
amgen,1871592113,KANJINTI,0.907216,1-Jan-21,31-Dec-99
amgen,1871592113,MVASI,1,1-Jan-21,31-Dec-99
amgen,1871592113,PROLIA,0.981927,1-Jan-21,31-Dec-99
amgen,1871592204,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1871592204,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1871592204,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1871592204,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1871592204,MVASI,1,1-Jun-20,31-Dec-99
amgen,1871592204,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1871592204,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1871592204,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1871592204,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1871592204,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1871594127,KANJINTI,0.990476,1-Apr-05,31-Dec-99
amgen,1871594127,MVASI,0.970046,1-Apr-05,31-Dec-99
amgen,1871594127,NEULASTA,0.970414,1-Apr-05,31-Dec-99
amgen,1871594622,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1871594622,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1871594622,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1871594622,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1871594622,MVASI,1,1-Jun-20,31-Dec-99
amgen,1871594622,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1871594622,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1871594622,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1871594622,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1871594622,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1871606764,ARANESP,0.746478,18-Aug-20,31-Dec-99
amgen,1871606764,MVASI,0.895061,18-Aug-20,31-Dec-99
amgen,1871606764,NEULASTA,0.821158,18-Aug-20,31-Dec-99
amgen,1871606764,PROLIA,0.95768,18-Aug-20,31-Dec-99
amgen,1871656082,ARANESP,0.846846,1-Apr-04,31-Dec-99
amgen,1871656082,KANJINTI,0.995604,1-Apr-04,31-Dec-99
amgen,1871656082,MVASI,0.972477,1-Apr-04,31-Dec-99
amgen,1871656082,NEULASTA,0.957522,1-Apr-04,31-Dec-99
amgen,1871656082,PROLIA,0.827683,1-Apr-04,31-Dec-99
amgen,1871661017,ARANESP,1,1-Sep-20,31-Dec-99
amgen,1871661017,AVSOLA,1,1-Sep-20,31-Dec-99
amgen,1871661017,ENBREL,1,1-Sep-20,31-Dec-99
amgen,1871661017,KANJINTI,1,1-Sep-20,31-Dec-99
amgen,1871661017,MVASI,1,1-Sep-20,31-Dec-99
amgen,1871661017,NEULASTA,1,1-Sep-20,31-Dec-99
amgen,1871661017,NEUPOGEN,1,1-Sep-20,31-Dec-99
amgen,1871661017,PROLIA,1,1-Sep-20,31-Dec-99
amgen,1871661017,RIABNI,1,1-Sep-20,31-Dec-99
amgen,1871661017,TEZSPIRE,1,1-Sep-20,31-Dec-99
amgen,1871689315,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1265649388,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1265649388,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1265649388,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1265649388,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1265649388,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1265816532,ARANESP,1,1-Jun-20,31-Dec-99
amgen,1265816532,AVSOLA,1,1-Jun-20,31-Dec-99
amgen,1265816532,ENBREL,1,1-Jun-20,31-Dec-99
amgen,1265816532,KANJINTI,1,1-Jun-20,31-Dec-99
amgen,1265816532,MVASI,1,1-Jun-20,31-Dec-99
amgen,1265816532,NEULASTA,1,1-Jun-20,31-Dec-99
amgen,1265816532,NEUPOGEN,1,1-Jun-20,31-Dec-99
amgen,1265816532,PROLIA,1,1-Jun-20,31-Dec-99
amgen,1265816532,RIABNI,1,1-Jun-20,31-Dec-99
amgen,1265816532,TEZSPIRE,1,1-Jun-20,31-Dec-99
amgen,1265820179,ARANESP,0.955932,1-Jan-97,31-Dec-99
amgen,1265820179,AVSOLA,0.868686,1-Jan-97,31-Dec-99
amgen,1265820179,KANJINTI,0.977528,1-Jan-97,31-Dec-99
amgen,1265820179,MVASI,1.004551,1-Jan-97,31-Dec-99
amgen,1265820179,NEULASTA,0.904891,1-Jan-97,31-Dec-99
amgen,1265820179,PROLIA,0.91369,1-Jan-97,31-Dec-99
amgen,1265820179,TEZSPIRE,0.942249,1-Jan-97,31-Dec-99
